GenOpt(R) Version 3.1.1, March 29, 2016

Lawrence Berkeley National Laboratory
http://simulationresearch.lbl.gov
Michael Wetter, MWetter@lbl.gov

GenOpt Copyright (c) 1998-2016, The Regents of the
University of California, through Lawrence Berkeley
National Laboratory (subject to receipt of any 
required approvals from the U.S. Dept. of Energy).
All rights reserved.
_______________________________________________________________

Results of GPSHookeJeeves algorithm
Start time: Wed Mar 02 23:47:37 CET 2022

All Iterations


Simulation Number	Main Iteration	Sub Iteration	Step Number	Price	Price1	Price2	Price3	Price4	Price5	Price6	Price7	Price8	Price9	Price10	Price11	Price12	Price13	Price14	Price15	Price16	Price17	Price18	Price19	Price20	Price21	Price22	Price23	Price24	Q_heat1	Q_heat2	Q_heat3	Q_heat4	Q_heat5	Q_heat6	Q_heat7	Q_heat8	Q_heat9	Q_heat10	Q_heat11	Q_heat12	Q_heat13	Q_heat14	Q_heat15	Q_heat16	Q_heat17	Q_heat18	Q_heat19	Q_heat20	Q_heat21	Q_heat22	Q_heat23	Q_heat24	Hour1	Hour2	Hour3	Hour4	Hour5	Hour6	Hour7	Hour8	Hour9	Hour10	Hour11	Hour12	Hour13	Hour14	Hour15	Hour16	Hour17	Hour18	Hour19	Hour20	Hour21	Hour22	Hour23	Hour24
1	1	1	1	1.3751961722552464	0.047281551711987724	0.05745264527945476	0.0872629087946475	0.08913416095506169	0.11023772179861743	0.1060631810197082	0.13756903296648956	0.13986493181277698	0.05787415515886731	0.01343572816337417	0.021003476473143684	0.02048349609947897	0.015393681499763178	0.010825992	0.010825992	0.010825992	0.010825992	0.02789683872257056	0.06758723540198133	0.06441138154286952	0.05004359811313046	0.060943995123781174	0.08578250986501232	0.07216997375252984	3833649.689214381	4658335.180321144	7075390.10602576	7227113.664231122	8938217.81669281	8599740.622518564	1.1154276062893918E7	1.134043052652388E7	4692511.749399375	893564.69851718	1396869.9644950277	1362287.8339116508	1023781.5324294983	720000.0	720000.0	720000.0	720000.0	1855324.1015004264	4494997.732256459	4283782.466388859	3328229.9341671355	4053178.3590014153	5705103.708076717	4799780.112697432	21.0	21.0	21.0	21.0	21.0	21.0	21.0	21.0	21.0	21.0	21.0	21.0	21.0	21.0	21.0	21.0	21.0	21.0	21.0	21.0	21.0	21.0	21.0	21.0	Initial point.
2	2	1	1	1.3741080518539812	0.05139993633870757	0.055797025257946414	0.08584045231837263	0.08855268037730175	0.1096803726800987	0.10570109631800953	0.1373244356937564	0.13970150691525024	0.057821643689472284	0.013420201116107422	0.02098235853211542	0.020465889856826885	0.01537006168495025	0.010825992	0.010825992	0.010825992	0.010825992	0.02786506062597683	0.06757009096940826	0.06440192363588243	0.05003334729507197	0.060935335215601835	0.08577606431530713	0.07216460101781719	4167573.6695537744	4524095.356307429	6960055.485423418	7179966.462933826	8893027.22548699	8570382.324115163	1.1134443797990514E7	1.1327179823344138E7	4688254.051184378	892532.0472800409	1395465.4818813005	1361116.9024432458	1022210.6586781314	720000.0	720000.0	720000.0	720000.0	1853210.6481053487	4493857.514209687	4283153.453081746	3327548.1870346684	4052602.4178877394	5704675.036432794	4799422.790339064	21.25	21.0	21.0	21.0	21.0	21.0	21.0	21.0	21.0	21.0	21.0	21.0	21.0	21.0	21.0	21.0	21.0	21.0	21.0	21.0	21.0	21.0	21.0	21.0	Cost reduced     at Hour1+dHour1.
3	2	2	1	1.368799240181566	0.051392881794091655	0.06461917351964312	0.08045195134622717	0.08553378702335789	0.10728316577698985	0.10438093241559615	0.13645328465943996	0.13919978765717744	0.057668755235382035	0.013374947803795799	0.020920988811282595	0.02041507452183351	0.0153030510154094	0.010825992	0.010825992	0.010825992	0.010825992	0.027776062479188304	0.06752206304120344	0.06437491601029559	0.05000501452934166	0.06091137745618901	0.0857582615684432	0.07214979551667831	4167001.677903858	5239406.608097032	6523148.820366582	6935190.664571354	8698658.572887212	8463341.718404332	1.1063809739440374E7	1.1286499773554316E7	4675857.656538156	889522.4030031591	1391383.9899496941	1357737.3469073437	1017754.0063852596	720000.0	720000.0	720000.0	720000.0	1847291.6832947577	4490663.339642823	4281357.267529186	3325663.8709067954	4051009.068587534	5703491.036135913	4798438.126686995	21.25	21.5	21.0	21.0	21.0	21.0	21.0	21.0	21.0	21.0	21.0	21.0	21.0	21.0	21.0	21.0	21.0	21.0	21.0	21.0	21.0	21.0	21.0	21.0	Cost reduced     at Hour2+dHour2.
4	2	3	1	1.3725246341368273	0.05138366562857823	0.06461197664986275	0.09853465313552799	0.0807285531804671	0.10276535074611583	0.10211763802499724	0.13522292295777466	0.13843301054505897	0.05752506136190755	0.013308257553769121	0.020837513907587008	0.020346602942735968	0.01522141587568804	0.010825992	0.010825992	0.010825992	0.010825992	0.02766369162525264	0.06746048116906991	0.06434135332493078	0.04996963209027814	0.06088142011043404	0.08573575365890927	0.0721317116478821	4166254.4192209896	5238823.076537726	7989317.792928737	6545576.056729917	8332348.256031705	8279830.86643455	1.0964050412928792E7	1.122432848832502E7	4664206.770443235	885087.0607251297	1385832.3572992338	1353183.534476092	1012324.7301951996	720000.0	720000.0	720000.0	720000.0	1839818.2790253218	4486567.738247945	4279125.127189283	3323310.7049220307	4049016.70715372	5701994.111432438	4797235.429924123	21.25	21.5	21.5	21.0	21.0	21.0	21.0	21.0	21.0	21.0	21.0	21.0	21.0	21.0	21.0	21.0	21.0	21.0	21.0	21.0	21.0	21.0	21.0	21.0	Cost not reduced at Hour3+dHour3.
5	2	4	1	1.372245008845932	0.0514014844352337	0.06462594314737992	0.06700976947986943	0.09319600602941003	0.11157164339676702	0.10651339292612463	0.13771758183673635	0.1399343141341705	0.057863823842163244	0.013434568135565442	0.021001541420901604	0.02048127867078431	0.015384086700165663	0.010825992	0.010825992	0.010825992	0.010825992	0.02788639623499484	0.06758220456954113	0.06440773274487412	0.05004006962252015	0.06094101203766273	0.08578043338530683	0.07216775809576029	4167699.1912329793	5239955.498315935	5433239.236852216	7556453.344150392	9046373.91426196	8636244.389265211	1.1166320598439699E7	1.1346056135354731E7	4691674.072808027	893487.5490030954	1396741.2707352042	1362140.3602519478	1023143.414859283	720000.0	720000.0	720000.0	720000.0	1854629.6070786202	4494663.1486583045	4283539.797212983	3327995.26622729	4052979.9640640016	5704965.608456105	4799632.756882456	21.25	21.5	20.5	21.0	21.0	21.0	21.0	21.0	21.0	21.0	21.0	21.0	21.0	21.0	21.0	21.0	21.0	21.0	21.0	21.0	21.0	21.0	21.0	21.0	Cost not reduced at Hour3-dHour3.
6	2	5	1	1.3757573568035013	0.051441902908140935	0.06465452567893619	0.08049121776621554	0.10876673435398222	0.09961161586993227	0.09996883957581976	0.13432519794586922	0.13803958893269722	0.057433184003957	0.01328225281163117	0.020813654979956422	0.02032769280847772	0.015191810420835379	0.010825992	0.010825992	0.010825992	0.010825992	0.027634281638538996	0.06744564719459648	0.06433438741003308	0.04996011112535081	0.06087358927390986	0.0857303507168342	0.07212680338778678	4170976.3735691933	5242273.007138088	6526332.592754213	8818948.242074888	8076639.331722432	8105603.4942651	1.0891261701723725E7	1.1192429352460187E7	4656757.234799851	883357.573548405	1384245.580965571	1351925.8856005028	1010355.7718314843	720000.0	720000.0	720000.0	720000.0	1837862.3205843936	4485581.180930992	4278661.847821781	3322677.49784524	4048495.904783146	5701634.780084876	4796908.998196792	21.25	21.5	21.0	21.5	21.0	21.0	21.0	21.0	21.0	21.0	21.0	21.0	21.0	21.0	21.0	21.0	21.0	21.0	21.0	21.0	21.0	21.0	21.0	21.0	Cost not reduced at Hour4+dHour4.
7	2	6	1	1.375397637266858	0.05140418851783509	0.06462805915278905	0.08046243652909195	0.07274045428312918	0.11757622021055437	0.10878527249310437	0.13881650199509254	0.14040314678319543	0.05794862621846781	0.013462254129674476	0.02103700849672078	0.02050953996928082	0.01540946828661498	0.010825992	0.010825992	0.010825992	0.010825992	0.02792428568166106	0.06760372353269742	0.06441787922738744	0.050051997600429124	0.06095107866783969	0.08578819513457617	0.0721733323567163	4167918.441766201	5240127.066785779	6523998.9726263005	5897890.6118499655	9533232.809593083	8820451.338498566	1.1255422473716892E7	1.1384069696123132E7	4698549.959740524	895328.8505446543	1399100.0656234515	1364019.923336558	1024831.4580652551	720000.0	720000.0	720000.0	720000.0	1857149.5056338455	4496094.3018932715	4284214.605342306	3328788.5555715333	4053649.4614853384	5705481.816067742	4800003.482067578	21.25	21.5	21.0	20.5	21.0	21.0	21.0	21.0	21.0	21.0	21.0	21.0	21.0	21.0	21.0	21.0	21.0	21.0	21.0	21.0	21.0	21.0	21.0	21.0	Cost not reduced at Hour4-dHour4.
8	2	7	1	1.3792418283538916	0.051437917979815256	0.06465142324698206	0.08048757545823124	0.08555615713908526	0.13449297128376567	0.09555177306576244	0.13204351628714536	0.13708419927985097	0.0572591438636328	0.013229806391468315	0.02075809132767117	0.0202842749020885	0.015146876253168197	0.010825992	0.010825992	0.010825992	0.010825992	0.027578801763018364	0.06741495491449422	0.06432130056920872	0.049942497488108854	0.060858831764024714	0.08571933172465107	0.07211841565171834	4170653.270399265	5242021.457921404	6526037.269687045	6937004.462640597	1.0904864982102573E7	7747461.998472626	1.0706259986146884E7	1.1114965117190935E7	4642645.833931941	879869.5400714491	1380550.2309555784	1349038.3079447795	1007367.352782184	720000.0	720000.0	720000.0	720000.0	1834172.5422827972	4483539.9415070545	4277791.486436558	3321506.0745877493	4047514.432866549	5700901.944297463	4796351.158326849	21.25	21.5	21.0	21.0	21.5	21.0	21.0	21.0	21.0	21.0	21.0	21.0	21.0	21.0	21.0	21.0	21.0	21.0	21.0	21.0	21.0	21.0	21.0	21.0	Cost not reduced at Hour5+dHour5.
9	2	8	1	1.3668183524246889	0.051407707186980595	0.06463080853551074	0.08046566101037805	0.08554294595357576	0.0866883762161725	0.11457095642613672	0.14110041641501408	0.14132810008553154	0.05813353419228858	0.013510312037514032	0.02108537351439843	0.020547379590837557	0.015455332251470482	0.010825992	0.010825992	0.010825992	0.010825992	0.027974526319458445	0.06763037600379757	0.0644318889396889	0.05006763597651452	0.06096414684450184	0.08579776540140524	0.07218114152351325	4168203.740035562	5240349.990311656	6524260.417761512	6935933.282542041	7028806.257544412	9289562.114449233	1.144060522447472E7	1.1459066112519078E7	4713542.538678909	898525.0189553164	1402316.6588675543	1366536.5081927867	1027881.7147711497	720000.0	720000.0	720000.0	720000.0	1860490.8400089417	4497866.867325807	4285146.343778566	3329828.61091071	4054518.5815804526	5706118.302046757	4800522.843258109	21.25	21.5	21.0	21.0	20.5	21.0	21.0	21.0	21.0	21.0	21.0	21.0	21.0	21.0	21.0	21.0	21.0	21.0	21.0	21.0	21.0	21.0	21.0	21.0	Cost reduced     at Hour5-dHour5.
10	2	9	1	1.373278990396304	0.05138689547328792	0.06461454329979549	0.08044655978835309	0.0855302181858144	0.08667207110001306	0.14167164317415043	0.13117534538064077	0.13688893675374358	0.056710424816191395	0.01327784306302766	0.020877594693323162	0.020388091186236072	0.010825992	0.010825992	0.010825992	0.010825992	0.010825992	0.029734888968735895	0.05575952262968798	0.0691919444031239	0.058644283373117195	0.05730830356392783	0.07230205124175047	0.08656786930138381	4166516.2992295586	5239031.183851482	6522711.665843942	6934901.298583055	7027484.217525971	1.14869210328258E7	1.063586756023455E7	1.109913297768996E7	4598154.9801100595	883064.29612916	1388497.9943817323	1355942.776799574	720000.0	720000.0	720000.0	720000.0	720000.0	1977566.5876614214	3708376.6820976175	4601721.483837159	3900232.332394517	3811380.8476884193	4808564.138423559	5757335.29980406	21.25	21.5	21.0	21.0	20.5	21.5	21.0	21.0	21.0	21.0	21.0	21.0	21.0	21.0	21.0	21.0	21.0	21.0	21.0	21.0	21.0	21.0	21.0	21.0	Cost not reduced at Hour6+dHour6.
