Date/Time,Environment:Site Outdoor Air Drybulb Temperature [C](Hourly),LIVING_UNIT1:Zone Total Internal Convective Heating Energy [J](Hourly),LIVING_UNIT1:Zone Total Internal Convective Heating Rate [W](Hourly),ATTIC_UNIT1:Zone Total Internal Convective Heating Energy [J](Hourly),ATTIC_UNIT1:Zone Total Internal Convective Heating Rate [W](Hourly),CRAWLSPACE_UNIT1:Zone Total Internal Convective Heating Energy [J](Hourly),CRAWLSPACE_UNIT1:Zone Total Internal Convective Heating Rate [W](Hourly),LIVING_UNIT1:Zone People Total Heating Energy [J](Hourly),WALL_LDF_1.UNIT1:Surface Inside Face Convection Heat Transfer Coefficient [W/m2-K](Hourly),WALL_LDF_1.UNIT1:Surface Outside Face Convection Heat Transfer Coefficient [W/m2-K](Hourly),WALL_SDR_1.UNIT1:Surface Inside Face Convection Heat Transfer Coefficient [W/m2-K](Hourly),WALL_SDR_1.UNIT1:Surface Outside Face Convection Heat Transfer Coefficient [W/m2-K](Hourly),WALL_LDB_1.UNIT1:Surface Inside Face Convection Heat Transfer Coefficient [W/m2-K](Hourly),WALL_LDB_1.UNIT1:Surface Outside Face Convection Heat Transfer Coefficient [W/m2-K](Hourly),WALL_SDL_1.UNIT1:Surface Inside Face Convection Heat Transfer Coefficient [W/m2-K](Hourly),WALL_SDL_1.UNIT1:Surface Outside Face Convection Heat Transfer Coefficient [W/m2-K](Hourly),WALL_LDF_2.UNIT1:Surface Inside Face Convection Heat Transfer Coefficient [W/m2-K](Hourly),WALL_LDF_2.UNIT1:Surface Outside Face Convection Heat Transfer Coefficient [W/m2-K](Hourly),WALL_SDR_2.UNIT1:Surface Inside Face Convection Heat Transfer Coefficient [W/m2-K](Hourly),WALL_SDR_2.UNIT1:Surface Outside Face Convection Heat Transfer Coefficient [W/m2-K](Hourly),WALL_LDB_2.UNIT1:Surface Inside Face Convection Heat Transfer Coefficient [W/m2-K](Hourly),WALL_LDB_2.UNIT1:Surface Outside Face Convection Heat Transfer Coefficient [W/m2-K](Hourly),WALL_SDL_2.UNIT1:Surface Inside Face Convection Heat Transfer Coefficient [W/m2-K](Hourly),WALL_SDL_2.UNIT1:Surface Outside Face Convection Heat Transfer Coefficient [W/m2-K](Hourly),INTER ZONE FLOOR 1:Surface Inside Face Convection Heat Transfer Coefficient [W/m2-K](Hourly),FLOOR_UNIT1:Surface Inside Face Convection Heat Transfer Coefficient [W/m2-K](Hourly),CEILING_UNIT1:Surface Inside Face Convection Heat Transfer Coefficient [W/m2-K](Hourly),INTERNALMASS_UNIT1:Surface Inside Face Convection Heat Transfer Coefficient [W/m2-K](Hourly),DOOR_LDB_UNIT1:Surface Inside Face Convection Heat Transfer Coefficient [W/m2-K](Hourly),DOOR_LDB_UNIT1:Surface Outside Face Convection Heat Transfer Coefficient [W/m2-K](Hourly),WINDOW_LDF_1.UNIT1:Surface Inside Face Convection Heat Transfer Coefficient [W/m2-K](Hourly),WINDOW_LDF_1.UNIT1:Surface Outside Face Convection Heat Transfer Coefficient [W/m2-K](Hourly),WINDOW_LDB_1.UNIT1:Surface Inside Face Convection Heat Transfer Coefficient [W/m2-K](Hourly),WINDOW_LDB_1.UNIT1:Surface Outside Face Convection Heat Transfer Coefficient [W/m2-K](Hourly),WINDOW_SDR_1.UNIT1:Surface Inside Face Convection Heat Transfer Coefficient [W/m2-K](Hourly),WINDOW_SDR_1.UNIT1:Surface Outside Face Convection Heat Transfer Coefficient [W/m2-K](Hourly),WINDOW_SDL_1.UNIT1:Surface Inside Face Convection Heat Transfer Coefficient [W/m2-K](Hourly),WINDOW_SDL_1.UNIT1:Surface Outside Face Convection Heat Transfer Coefficient [W/m2-K](Hourly),WINDOW_LDF_2.UNIT1:Surface Inside Face Convection Heat Transfer Coefficient [W/m2-K](Hourly),WINDOW_LDF_2.UNIT1:Surface Outside Face Convection Heat Transfer Coefficient [W/m2-K](Hourly),WINDOW_LDB_2.UNIT1:Surface Inside Face Convection Heat Transfer Coefficient [W/m2-K](Hourly),WINDOW_LDB_2.UNIT1:Surface Outside Face Convection Heat Transfer Coefficient [W/m2-K](Hourly),WINDOW_SDR_2.UNIT1:Surface Inside Face Convection Heat Transfer Coefficient [W/m2-K](Hourly),WINDOW_SDR_2.UNIT1:Surface Outside Face Convection Heat Transfer Coefficient [W/m2-K](Hourly),WINDOW_SDL_2.UNIT1:Surface Inside Face Convection Heat Transfer Coefficient [W/m2-K](Hourly),WINDOW_SDL_2.UNIT1:Surface Outside Face Convection Heat Transfer Coefficient [W/m2-K](Hourly),ROOF_RIGHT_UNIT1:Surface Inside Face Convection Heat Transfer Coefficient [W/m2-K](Hourly),ROOF_RIGHT_UNIT1:Surface Outside Face Convection Heat Transfer Coefficient [W/m2-K](Hourly),ROOF_LEFT_UNIT1:Surface Inside Face Convection Heat Transfer Coefficient [W/m2-K](Hourly),ROOF_LEFT_UNIT1:Surface Outside Face Convection Heat Transfer Coefficient [W/m2-K](Hourly),iz-CEILING_UNIT1:Surface Inside Face Convection Heat Transfer Coefficient [W/m2-K](Hourly),ROOF_FRONT_UNIT1:Surface Inside Face Convection Heat Transfer Coefficient [W/m2-K](Hourly),ROOF_FRONT_UNIT1:Surface Outside Face Convection Heat Transfer Coefficient [W/m2-K](Hourly),ROOF_BACK_UNIT1:Surface Inside Face Convection Heat Transfer Coefficient [W/m2-K](Hourly),ROOF_BACK_UNIT1:Surface Outside Face Convection Heat Transfer Coefficient [W/m2-K](Hourly),BGWALL_UPPER_LDF:Surface Inside Face Convection Heat Transfer Coefficient [W/m2-K](Hourly),BGWALL_UPPER_LDF:Surface Outside Face Convection Heat Transfer Coefficient [W/m2-K](Hourly),BGWALL_LOWER_LDF:Surface Inside Face Convection Heat Transfer Coefficient [W/m2-K](Hourly),BGWALL_UPPER_SDR:Surface Inside Face Convection Heat Transfer Coefficient [W/m2-K](Hourly),BGWALL_UPPER_SDR:Surface Outside Face Convection Heat Transfer Coefficient [W/m2-K](Hourly),BGWALL_LOWER_SDR:Surface Inside Face Convection Heat Transfer Coefficient [W/m2-K](Hourly),BGWALL_UPPER_LDB:Surface Inside Face Convection Heat Transfer Coefficient [W/m2-K](Hourly),BGWALL_UPPER_LDB:Surface Outside Face Convection Heat Transfer Coefficient [W/m2-K](Hourly),BGWALL_LOWER_LDB:Surface Inside Face Convection Heat Transfer Coefficient [W/m2-K](Hourly),BGWALL_UPPER_SDL:Surface Inside Face Convection Heat Transfer Coefficient [W/m2-K](Hourly),BGWALL_UPPER_SDL:Surface Outside Face Convection Heat Transfer Coefficient [W/m2-K](Hourly),BGWALL_LOWER_SDL:Surface Inside Face Convection Heat Transfer Coefficient [W/m2-K](Hourly),EXTFLOOR_UNIT1:Surface Inside Face Convection Heat Transfer Coefficient [W/m2-K](Hourly),iz-FLOOR_UNIT1:Surface Inside Face Convection Heat Transfer Coefficient [W/m2-K](Hourly),MAIN DX HEATING COIL_UNIT1:Heating Coil Heating Rate [W](Hourly),MAIN DX HEATING COIL_UNIT1:Heating Coil Heating Energy [J](Hourly),MAIN DX HEATING COIL_UNIT1:Heating Coil Electricity Rate [W](Hourly),LIVING_UNIT1:Zone Mean Air Temperature [C](Hourly),ATTIC_UNIT1:Zone Mean Air Temperature [C](Hourly),CRAWLSPACE_UNIT1:Zone Mean Air Temperature [C](Hourly),LIVING_UNIT1:AFN Zone Infiltration Sensible Heat Loss Rate [W](Hourly),LIVING_UNIT1:AFN Zone Mixing Sensible Heat Loss Energy [J](Hourly),ATTIC_UNIT1:AFN Zone Infiltration Sensible Heat Loss Rate [W](Hourly),ATTIC_UNIT1:AFN Zone Mixing Sensible Heat Loss Energy [J](Hourly),CRAWLSPACE_UNIT1:AFN Zone Infiltration Sensible Heat Loss Rate [W](Hourly),CRAWLSPACE_UNIT1:AFN Zone Mixing Sensible Heat Loss Energy [J](Hourly),LIVING_UNIT1:Zone Thermostat Heating Setpoint Temperature [C](Hourly),ATTIC_UNIT1:Zone Thermostat Heating Setpoint Temperature [C](Hourly),CRAWLSPACE_UNIT1:Zone Thermostat Heating Setpoint Temperature [C](Hourly),LIVING_UNIT1:Zone Heating Setpoint Not Met While Occupied Time [hr](Hourly),ATTIC_UNIT1:Zone Heating Setpoint Not Met While Occupied Time [hr](Hourly),CRAWLSPACE_UNIT1:Zone Heating Setpoint Not Met While Occupied Time [hr](Hourly),SUPP HEATING COIL_UNIT1:Heating Coil Heating Energy [J](Hourly),SUPP HEATING COIL_UNIT1:Heating Coil Heating Rate [W](Hourly),SUPP HEATING COIL_UNIT1:Heating Coil Electricity Rate [W](Hourly),Heating:Electricity [J](Hourly) 
 12/21  01:00:00,-17.9,1271107.9903677292,353.08555287992476,0.0,0.0,0.0,0.0,1266624.0,1.991932252800373,4.3664699144649735,1.9924496575513395,4.36647752452768,1.9898187384847574,4.533506901570606,1.9924458262617026,4.366479925465531,1.991016651985544,5.243861519393471,1.9915345531248465,5.243866882730185,1.9892041433182053,5.149025386124009,1.9915307019557946,5.243868574705279,1.0842380908189628,1.1144816633535088,2.143980598401464,1.756497481478018,2.5804836050223003,4.499488285880679,2.097379836388636,4.45023980489824,2.09748717317919,4.545993535313446,2.097254089043505,4.451622129857954,2.0975019920950295,4.450195354443919,2.101118412363361,5.098198686710983,2.1001354434751054,4.995801815014131,2.1010070517285593,5.099361516029844,2.1012395681534324,5.098161210200923,1.854526563086183,5.627500632858232,1.854526563086183,5.627500632858232,0.9836588765039308,2.450770848598987,7.132675866618381,2.4581786801163092,6.81963853620757,2.498998497388918,3.76754340522312,2.9879587052840604,2.498684239945769,3.7676633499701655,2.988082523350693,2.522235777587226,4.345037685671114,2.9879689017246864,2.498684239945769,3.7676633499701655,2.988082523350693,2.741214792183654,1.2890506797418042,0.0,0.0,0.0,16.827002171500077,-14.34591462036212,1.0894185906666511,1302.7852183851055,2149.3086966255496,1549.7677126268904,0.0,3250.6872016663747,0.0,21.0,0.0,0.0,1.0,0.0,0.0,25670068.439722646,7130.574566589624,7130.574566589624,26390068.439722646 
 12/21  02:00:00,-17.9,1250270.304982354,347.29730693954275,0.0,0.0,0.0,0.0,1266624.0,2.030708038722942,4.366166484297713,2.0311885160091245,4.366174071518516,2.028672540552563,4.533223306232714,2.0311848316970744,4.366176473987564,2.0298276430479145,5.243647118936059,2.030308551495791,5.243652464392742,2.0280816486669875,5.1488029112933305,2.030304848258431,5.243654157148367,1.1101286639190415,1.137533520455549,2.1977196703656405,1.7970483586263555,2.602441062860001,4.498224857537236,2.105419300108058,4.448830426799821,2.1055287079336065,4.544620126529274,2.105290013163435,4.450219593700572,2.105534929767493,4.448789887146237,2.1091425237768773,5.0969992641962785,2.108165648531098,4.994574092523942,2.1090273758751437,5.098167798434076,2.10925711636446,5.096965157896893,1.8550674646340803,5.62736071788726,1.8550674646340803,5.62736071788726,0.9843402237878623,2.4517803069841277,7.1326713038249325,2.4591817004400918,6.819634653561398,2.4989588016078192,3.7677284898606076,2.9878468444172377,2.4986449936225283,3.7678481860453554,2.987970531789472,2.522200636174939,4.345181909389625,2.987857043288469,2.4986449936225283,3.7678481860453554,2.987970531789472,2.74104634197848,1.289200988184867,0.0,0.0,0.0,16.861176829231248,-14.332824407055593,1.0943965237505546,1306.0758252624066,2157.370152755696,1555.3308344564412,0.0,3251.564017543221,0.0,21.0,0.0,0.0,1.0,0.0,0.0,25670068.439722646,7130.574566589624,7130.574566589624,26390068.439722646 
 12/21  03:00:00,-17.9,1248588.3144510144,346.830087347504,0.0,0.0,0.0,0.0,1266624.0,2.0277057939514815,4.365932598988358,2.028185766463514,4.365940031143506,2.025671083707393,4.533004779148414,2.028182078664497,4.365942434819077,2.026824880498846,5.243482273676912,2.0273052818872204,5.243487507953852,2.0250798615602426,5.148631782920014,2.0273015751394645,5.243489201324829,1.108541382898947,1.1356183358565368,2.193472223416805,1.790737552702966,2.599955766670961,4.498088638082468,2.104155913145675,4.4490650875126505,2.1042682744974313,4.544847824656453,2.1040315404074406,4.450451622726779,2.104276830884003,4.4490223951233965,2.107881533490668,5.097199740649627,2.106906952272295,4.994778199830551,2.1077713087153267,5.098366069598876,2.1080013986746353,5.097163814021217,1.8550767836413282,5.627302534333927,1.8550767836413282,5.627302534333927,0.9837353002738222,2.451706299382872,7.1326852469478235,2.4591061780707504,6.8196471036793564,2.4990111182314916,3.7678774874531777,2.9876872182845746,2.4986977553686716,3.7679969895520062,2.987810785034651,2.5222561854158707,4.345297294179865,2.9876974204062137,2.4986977553686716,3.7679969895520062,2.9878107850346516,2.7411286815396734,1.2893881125639028,0.0,0.0,0.0,16.85099645954115,-14.332903484590378,1.096797182867142,1305.2821965234043,2154.7372189652515,1555.3690174914125,0.0,3251.9675519898647,0.0,21.0,0.0,0.0,1.0,0.0,0.0,25670068.439722646,7130.574566589624,7130.574566589624,26390068.439722646 
 12/21  04:00:00,-17.9,1246123.3645439753,346.14537903999314,0.0,0.0,0.0,0.0,1266624.0,2.0281029585136707,4.365778258001636,2.028581052794925,4.365785483813599,2.0260697659037215,4.532860654583545,2.0285773675466134,4.365787888316285,2.027223466705064,5.2433738580921485,2.027701986083576,5.243378945489837,2.0254795225436837,5.1485191837886575,2.0276982819043026,5.243380639285957,1.109046706909552,1.1359990884207312,2.194071518794699,1.7893396589048396,2.60031654973359,4.498021722312326,2.104340772110163,4.448873559824033,2.104452611427221,4.544662213591224,2.104215808662441,4.450260967150317,2.1044610656166154,4.4488313445486405,2.108063217817982,5.097041926552994,2.107089078039566,4.994615946210283,2.107952413904969,5.098208942598264,2.1081824710994272,5.097006382773019,1.8545937821043001,5.6272476999364756,1.8545937821043001,5.6272476999364756,0.98327123333825,2.451433483373588,7.1327006427443305,2.458833320770532,6.819660938712771,2.4989320405145277,3.7680142096980083,2.9876317404763606,2.4986190126310177,3.76813353501601,2.9877552091388146,2.5221830500794047,4.345402939559576,2.9876419452490888,2.4986190126310177,3.76813353501601,2.9877552091388146,2.741193078749258,1.2895172971247995,0.0,0.0,0.0,16.84523883993635,-14.332440357654136,1.0982837429088104,1304.822996988029,2153.2047420097333,1555.5728915537638,0.0,3252.2178097823717,0.0,21.0,0.0,0.0,1.0,0.0,0.0,25670068.439722646,7130.574566589624,7130.574566589624,26390068.439722646 
 12/21  05:00:00,-17.9,1272746.1542035735,353.5405983898815,0.0,0.0,0.0,0.0,1266624.0,2.028182526563258,4.365674317045892,2.028660447731942,4.365681350223202,2.0261499435438983,4.532763662238944,2.028656763117333,4.365683755312438,2.0273042172087434,5.243301080499869,2.0277825619755223,5.243306031229057,2.0255605218879107,5.148443577003473,2.0277788584360668,5.243307725331029,1.1089350614038271,1.1358660185415914,2.194242228331331,1.7875015719360907,2.6002966278225284,4.497938280910661,2.1044269228678036,4.448816545599543,2.1045389080482417,4.544606249474372,2.104301711873486,4.450204160613337,2.104546961354574,4.448774409730414,2.1081500396204573,5.096991452934985,2.107175837381667,4.9945645299846095,2.1080389871854295,5.09815864597612,2.108269037246777,5.096955980059803,1.8542966696598673,5.627208569673892,1.8542966696598673,5.627208569673892,0.9829448711168001,2.451258850560314,7.132707397970398,2.458658740270339,6.81966702516583,2.4988352950354735,3.7681263485227507,2.987602016645258,2.4985225000880105,3.7682455349891533,2.9877254292593545,2.5220925565220895,4.345489241613457,2.9876122238629828,2.4985225000880105,3.7682455349891533,2.9877254292593545,2.7412394079258577,1.289598934896662,0.0,0.0,0.0,16.850125674809213,-14.332276479021573,1.0992637882193013,1304.8152363039299,2153.3140084514434,1555.6407005722801,0.0,3252.3824659285283,0.0,21.0,0.0,0.0,1.0,0.0,0.0,25670068.439722646,7130.574566589624,7130.574566589624,26390068.439722646 
 12/21  06:00:00,-17.9,1346910.8330807881,374.14189807799664,0.0,0.0,0.0,0.0,1266624.0,2.028678006881304,4.365603646985846,2.02916261252358,4.365610519403269,2.0266472576923515,4.532697765448024,2.029158929215944,4.365612924910539,2.0278011685338,5.243251763673423,2.028286202879835,5.243256600628895,2.0260588532739305,5.14839232896262,2.0282825006590697,5.243258294951413,1.1077197479950298,1.1351582692412658,2.1947710005265013,1.785947264141293,2.6001746731419066,4.498009885754542,2.10478993399457,4.449182917682003,2.1049032461562702,4.5449611640372725,2.1046659705643807,4.45056928532134,2.1049110752046656,4.449140266094366,2.1085190986762945,5.097290516192066,2.1075443493680983,4.994872753514851,2.108409264605269,5.098456726538554,2.108639182083958,5.0972546191436106,1.8542775510229257,5.627183166676378,1.8542775510229257,5.627183166676378,0.9828371872964405,2.4512980665870083,7.132711286652677,2.458697216314433,6.819670524387378,2.498770669438877,3.768213682835368,2.987567122151658,2.4984580492658335,3.768332765432956,2.9876904986714283,2.5220332611327514,4.345556150832036,2.9875773317044807,2.4984580492658335,3.768332765432956,2.9876904986714283,2.74124879628438,1.2896382537602578,0.0,0.0,0.0,16.894815390901222,-14.32997146029523,1.100451822226789,1306.7218510860455,2159.7121082656913,1556.6293986226162,0.0,3252.58828331288,0.0,21.0,0.0,0.0,1.0,0.0,0.0,25670068.439722646,7130.574566589624,7130.574566589624,26390068.439722646 
 12/21  07:00:00,-17.9,1392910.2157086232,386.9195043635064,0.0,0.0,0.0,0.0,1266624.0,2.0015658618573484,4.365551966079911,2.002079893523014,4.365558717897951,1.9994793271109317,4.53264959997843,2.002076106993536,4.365561123716093,2.000665665814382,5.243215777758346,2.001180172501157,5.243220529562649,1.9988752283124027,5.148354927893677,2.0011763663895095,5.243222224049735,1.0874566150634624,1.1169382136802,2.1577426168737217,1.74974837763691,2.5835136646280827,4.498580747511469,2.097709104318149,4.45033782270918,2.097823970671403,4.546084581550865,2.09759075207583,4.451720022293109,2.097838450405784,4.450293376510112,2.101478642851649,5.098258152351329,2.100493693396868,4.995866209261812,2.1013745019533516,5.099421002871022,2.1016068370646153,5.0982207603331275,1.8549812121137603,5.627164486114344,1.8549812121137603,5.627164486114344,0.9832091741508029,2.4519334702641746,7.132717466205125,2.4593280265540036,6.8196760661447655,2.4988113386717297,3.7682819279865334,2.987475942475826,2.4984988802622823,3.76840093153405,2.9875992929098674,2.5220767684460856,4.3456082518680965,2.9874861545203917,2.4984988802622823,3.76840093153405,2.9875992929098674,2.7411624680006526,1.2896127147449015,0.0,0.0,0.0,16.586882109011576,-14.336816240747819,1.0998054506749817,1293.8185042784453,2114.96138757492,1553.8006917149703,0.0,3252.4589578011855,0.0,21.0,0.0,0.0,1.0,0.0,0.0,25670068.439722646,7130.574566589624,7130.574566589624,26390068.439722646 
 12/21  08:00:00,-17.9,1280533.2106534794,355.70366962596654,0.0,0.0,0.0,0.0,1118555.6544,1.9580450960268456,4.365497456234382,1.9585696363532707,4.365504146701714,1.955839326641741,4.532598761232208,1.9585656555070488,4.365506552821357,1.9571006021767654,5.243177667529556,1.9576256640136218,5.243182376199996,1.9552054214723955,5.148315338652692,1.9576216623171177,5.243184070843361,1.0624513316229578,1.091783921623004,2.1009342883313766,1.6975095767633344,2.563380235580188,4.49853843016777,2.0887794550164855,4.448803455815279,2.088884877391856,4.5445964915395205,2.0886519895987865,4.450189325156517,2.0889036185315337,4.448759459105823,2.092566319310937,5.096990759701505,2.0915674924906282,4.9945631768432595,2.0924534476724714,5.098156453986858,2.092689425496568,5.096953711225609,1.8490071184622912,5.627144630775851,1.8490071184622912,5.627144630775851,0.9792409242128122,2.44685110650784,7.132718010971367,2.454276530319376,6.819676584165104,2.4980913060651537,3.76833771812313,2.9879277342791903,2.4977787566783114,3.7684566571306193,2.9880510390756934,2.5213731398532464,4.34565078753579,2.987937944805749,2.4977787566783114,3.7684566571306193,2.9880510390756934,2.7419446613066913,1.290093163254292,0.0,0.0,0.0,16.444572134071482,-14.365979266097566,1.0934078802318585,1283.9191561192647,2087.2971351060023,1540.9595113577939,0.0,3251.307717561648,0.0,21.0,0.0,0.0,1.0,0.0,0.0,25670068.439722646,7130.574566589624,7130.574566589624,26390068.439722646 
 12/21  09:00:00,-17.9,684567.4379184691,190.15762164401917,0.0,0.0,0.0,0.0,517555.23264000006,1.9541392080228837,4.3654382903318485,1.9546567320386665,4.365444966778415,1.9519119693538496,4.532543531366143,1.9546527196082182,4.3654473731852885,1.9531884886017334,5.2431361931255545,1.953706532935743,5.243140892117182,1.9512738878194698,5.1482722513313535,1.9537024994447583,5.243142586902063,1.0614738405527189,1.0888655198193073,2.097809741665052,1.6858530191123802,2.561551204254786,4.4969386147172115,2.0881171625334125,4.4467652207749255,2.0882186852616407,4.542612294306547,2.0879871878732192,4.448156687812535,2.088239472194749,4.446722505082159,2.0918861276369394,5.095270590330556,2.0908889633604995,4.992799667292209,2.0917708008152274,5.096440800071969,2.092007377343466,5.095234643039259,1.8480615433861851,5.627191278047883,1.8480615433861851,5.627191278047883,0.9789994447142137,2.446164618279835,7.132650808918599,2.4536024290959646,6.819616385913713,2.497665051525771,3.7683485186539327,2.9881849263180325,2.4973522837502196,3.7684674459401695,2.988308308555667,2.5209580309139756,4.345658033972914,2.988195136329745,2.4973522837502196,3.7684674459401695,2.988308308555667,2.7420358917947993,1.2901831377197472,0.0,0.0,0.0,16.23682873423905,-14.381827086911098,1.0893801884406074,1274.0565985610224,2055.4453282053273,1533.9475830778852,0.0,3250.5936294579933,0.0,21.0,0.0,0.0,1.0,0.0,0.0,25670068.439722646,7130.574566589624,7130.574566589624,26390068.439722646 
 12/21  10:00:00,-17.9,464174.87326252554,128.93746479514596,0.0,0.0,0.0,0.0,306383.67936,1.9416751005102264,4.365425719225552,1.942180021776494,4.365432373296782,1.9394126947841548,4.532531815864448,1.9421759470595017,4.365434779712823,1.9407105095923718,5.2431277188722145,1.9412159491736607,5.243132402264903,1.938765290412698,5.148263356903518,1.941211852975621,5.2431340970394675,1.056729992086901,1.0819699743367008,2.0829292996612434,1.6639990793548485,2.5551045179131653,4.494951105271739,2.085245855672899,4.443845893360853,2.0853423566797247,4.539771240628728,2.0851093905923745,4.445245314219188,2.085363398839484,4.443804960583556,2.0890008284853296,5.092818746767982,2.0880032449704293,4.990283069942993,2.0888791899643397,5.093995315410348,2.0891173530127167,5.092784294532159,1.8452017709751745,5.6273009819716036,1.8452017709751745,5.6273009819716036,0.977055423227071,2.44350380044075,7.132595147011415,2.4509660591210833,6.81956634098065,2.4971692690644476,3.76831415419524,2.988526151631557,2.4968562387261892,3.7684331169349283,2.988649589770939,2.520473548442394,4.345630066906628,2.9885363601863046,2.4968562387261892,3.7684331169349283,2.988649589770939,2.742450639049831,1.2904024126726372,0.0,0.0,0.0,16.05079166259023,-14.40683358323449,1.0829643264076618,1263.3728220131316,2023.6596220716056,1522.9535438103317,0.0,3249.449610487145,0.0,21.0,0.0,0.0,1.0,0.0,0.0,25670068.439722646,7130.574566589624,7130.574566589624,26390068.439722646 
